115.914013605,270.204,857.631,94.5072,237.741,490.435,1133.57,761.976,387.951,621.17,622.9,1096.2,1622.48,1391.5,518.09,648.566,262.577,85.1771,1079.06,995.372,453.593,399.964,801.245,218.902,547.677,633.759,490.441,774.053,1734.44,1020.47,504.976
117.400090703,372.063,1053.47,212.88,285.446,539.122,1251.73,850.014,504.32,730.267,530.145,1711.02,2459.06,1664.38,546.699,895.313,240.176,75.4673,1266.3,1208.34,439.918,417.401,857.803,319.551,538.96,846.588,482.165,966.005,2017.65,1187.5,567.189
118.886167800,568.374,1231.53,398.94,376.223,558.795,1283.63,890.73,744.966,946.682,681.742,2675.76,3352.77,2027.69,562.807,1148.79,286.952,104.177,1461.17,1435.96,587.997,474.024,882.565,449.227,529.605,1016.57,481.179,1155.43,2367.5,1428.1,702.76
120.372244898,855.216,1377.24,610.238,505.331,551.854,1251.83,906.628,1063.42,1316.93,1200.92,3882.09,4126.12,2454.15,615.042,1350.18,404.69,169.548,1619.65,1633.15,943.197,598.252,888.153,559.312,519.496,1108.72,492.521,1290.73,2725.3,1676.75,886.272
121.858321995,1174.98,1469.9,780.107,634.641,528.769,1186.25,917.439,1361.6,1789.03,1997.4,5035.87,4585.64,2843.07,731.283,1448.74,559.954,258.201,1682.43,1747,1420.02,769.825,882.981,600.961,495.605,1104.89,501.701,1338.55,2975.45,1843.25,1060.69
123.344399093,1435.94,1480.88,851.979,709.762,505.424,1099.1,928.683,1523.32,2222.48,2780.62,5769.51,4618.65,3051.57,895.381,1414.35,701.665,353.764,1595.32,1739.01,1845.92,922.314,859.929,546.893,438.863,1011.98,491.543,1296.93,3014.32,1862.14,1167.44
124.830476190,1565.81,1415.32,783.991,681.772,489.632,1010.58,949.574,1448.66,2457.86,3229.78,5766.19,4241.48,2981.79,1047.19,1260.86,775.271,437.925,1362.72,1594.99,2070.46,961.837,809.738,411.471,344.44,843.167,438.152,1195.57,2815.89,1710.73,1167.57
126.316553288,1496.24,1251.43,614.915,557.114,468.152,919.584,969.369,1158.79,2403.19,3175.22,4962.4,3582.6,2629.6,1135.92,1037.59,787.5,529.419,1036.83,1350.59,1965.39,872.258,715.128,254.05,250.817,653.525,365.883,1018.95,2401.69,1428.42,1076.58
127.802630385,1116.17,918.217,458.193,404.785,394.956,868.689,1043.24,748.343,2135.98,2708.19,3494.41,2880.34,2172.14,1177.85,821.643,794.331,609.347,766.485,1073.19,1541.89,735.342,612.944,149.683,236.272,493.652,276.551,774.982,1775.24,1098.29,953.222
129.288707483,618.121,518.481,576.563,368.827,285.499,862.102,1114.48,447.88,1747.86,1980.55,1911.08,2344.98,1869.58,1137.24,658.741,867.312,650.002,649.775,865.52,1026.62,614.48,552.682,196.604,388.8,470.479,220.13,535.211,1167.03,919.572,910.833
130.774784580,468.449,554.584,1281.69,491.827,240.656,864.235,1213.55,416.199,1362.98,1338.81,965.276,2093.89,1940.97,1131.43,577.81,1092.63,670.508,790.874,947.966,863.331,622.907,647.704,538.16,766.832,646.675,274.42,448.771,761.685,960.065,1022.88
132.260861678,1001.41,1931.93,2675.78,742.14,375.016,867.025,1341.43,657.738,1131.6,1134.96,1030.49,2320.38,2499.8,1343.69,596.85,1607.14,682.75,1208.34,1567.61,1413.72,906.413,928.273,1227.04,1317.38,1009.49,486.367,617.704,733.877,1260.66,1206.06
133.746938776,2209.09,5619.7,4380.79,1280.97,675.455,854.597,1473.1,1038.27,1111.29,1397.21,2038.86,3348.45,3338.99,1808.17,623.839,2554.8,706.945,1782.17,2801.36,2815.35,1601.14,1296.73,2161.1,1908.47,1559.68,914.944,975.65,978.599,1845.18,1396.83
135.233015873,4004.51,12005.4,5833.68,2303.4,1139.84,816.257,1632.76,1366.27,1176.86,1794.04,3504.28,5458.47,3943.68,2392.76,573.705,3966.14,779.6,2226.2,4448.82,5058.39,2670.37,1536.7,3088.2,2435.96,2263.41,1455.83,1466.56,1326.66,2483.96,1489.58
136.719092971,6317.31,20599.3,7173.61,3872.51,1745.65,707.44,1658.59,1626.6,1169.1,1982.29,4942.21,8676.74,3820.34,2841.79,450.648,5902.62,932.427,2283.23,6230.74,8270.96,3834.53,1606.47,3779.44,2907.94,2943.55,1971.02,1978.53,1653.73,2858.55,1357.96
138.205170068,8905.44,30283,9266.24,5947.29,2423.64,605.887,1492.04,1729.07,1069.92,1846.44,6002.86,12638.2,2957.88,3035.34,382.552,8061.78,1106.54,1973.74,7810.7,12488.2,4872.98,1506.52,4074.88,3259.45,3509.05,2311.26,2435.62,1842.29,2910.72,1033.68
139.691247166,11372.8,39552.2,12648.3,8303.08,3156.01,626.396,1210.51,1669.22,949.259,1537.89,6549.22,16406,1681.41,3107.33,454.9,9950.01,1211.87,1494.95,8981.78,17332.7,5703.86,1375.34,3949.7,3330.55,3887.8,2393.53,2902.28,1936.91,2675.34,593.24
